	ACVRL1	AR	ARID1A	ASNS	ATM	AXL	BAX	BCL2	BCL2A1	BID	BRAF	BRCA2	CDK1	DUSP4	DVL3	EEF2	EEF2K	EGFR	EIF4E	ENY2	ERCC1	ERCC5	ETS1	FASN	FOXM1	G6PD	GAB2	GAPDH	GATA3	INPP4B	IRF1	IRS1	JAK2	LCK	MSH2	MTOR	MYH11	NF2	NOTCH1	NRAS	PARP1	PCNA	PDCD4	PDK1	PEA15	PRDX1	PREX1	PTEN	RAD50	RAD51	RICTOR	SLC1A5	SMAD1	SMAD3	SMAD4	SRC	SYK	TAZ	TFRC	TSC1	XBP1	XRCC1
G6PD	0.09706464180961669	-0.19748145666414982	0.023055716773240607	0.13664738616184915	-0.22728550752094412	-0.0006267904143890283	0.18281495536111458	-0.07701585126815329	0.08348023661195086	0.02168668076725746	0.0802177736699988	0.101928153444204	0.13573694165864472	0.034135669654434375	0.18716878285746888	0.019476171282640606	-0.016691263540410062	-0.15081122094442814	-0.09513835135153578	-0.05932030885181057	0.07748074190978524	-0.029432771719862517	0.08967211789357478	0.21049977439616255	0.2603685955378875	1.0	-0.1295042467130816	0.15309337910489063	0.04399619962995357	-0.1948852030275978	0.05651024249697208	-0.10858207007482824	-0.0685448063914595	0.03134081757069902	-0.02624098131259093	0.05435054155715865	0.01868110746111733	0.19040940094703637	0.07647436380057748	0.0003167105858297681	0.08912495226770813	0.18025604365050424	-0.15886630709880584	-0.01209535058531812	-0.023862710792448304	0.14931151305973953	0.07843198560255882	0.027486468229684938	-0.14563391926408645	0.10459079756148897	-0.24676021221163963	0.22313000262249374	-0.172019728946964	-0.02877709990827681	-0.16102128793969536	0.08334514868029477	-0.07166655572401517	0.4704201166900802	0.0655161548257128	-0.16889735370412617		0.14175923247826236
GAB2	0.04588675928259239	0.1357354195189459	0.10393038616097118	0.010390958480260597	0.21393602287066876	0.11708297603626971	-0.1877403501031137	0.020491082325222787	-0.04413065835254234	-0.08824993977834872	0.08782277544668672	-0.12455569624521726	-0.21524028228354963	-0.09735821310706527	0.044689413144306016	0.2123276689283735	0.18076187636118696	0.05654423687886192	-0.20727332725854447	0.013196310207257434	0.011451943628692871	0.052267611455254756	0.1245441593215776	0.09703059219873247	-0.07955248755371584	-0.1295042467130816	1.0	0.03216182349225978	0.1528386054991039	0.07989072349552635	0.32431003847688233	-0.019343150280122956	0.0492766107661359	-0.05585401348266799	-0.1886402257217078	0.016091323614246995	0.11266540301630616	0.11870568010352067	0.001335777232110099	-0.26524927070606874	-0.08625226208896733	-0.19393069139889346	-0.013422428170306252	-0.1300636781767046	0.0721978174626222	-0.1779802461312975	-0.04326790069724539	0.08889872400643797	0.1767632931097364	-0.05922283927666415	0.0389379492575965	0.1419682653085855	0.2690845158186256	0.05847980231495271	0.015473153806886446	-0.16139763449532032	0.18844550833725654	0.06910052554090887	-0.12833470480366183	0.17518710654435235		0.042992950566862406
GAPDH	-0.07662278128191054	0.010578360086640905	-0.24392684698924152	0.23326735287427233	-0.200463144150613	-0.15776325880753253	0.14838400618256817	-0.185672743749013	0.23512588050184982	0.14103945547225247	0.04086743085484465	-0.08083650085762727	0.16014733255504127	0.005167512661983432	-0.24766417837008867	0.25776897838364965	-0.049680923562728116	-0.12021980313002181	0.05902648052573784	-0.06466031906665647	0.25344523402191665	-0.14312986892538002	-0.07835712957851178	-0.04709356013174352	0.28207627057312223	0.15309337910489063	0.03216182349225978	1.0	-0.027675139206530596	-0.04701493434817993	0.06815764715280169	-0.20932182578619546	-0.2709099331509605	-0.021894095539057405	-0.027171557431837724	-0.1739063522148616	-0.16438193657781633	0.049882117835208295	-0.15988825408388027	-0.011186394442513965	-0.08332276018965074	0.22236773398518328	-0.008766891197972157	0.22774299224339314	0.12095785827775646	0.22666345211801273	-0.24432199042876412	0.0551219530678566	-0.0015504590329468812	0.0840078149383912	-0.10396005667009245	0.1467165789309711	-0.042105220856968585	-0.12403602858455803	-0.22732085741825211	-0.11513314498259393	-0.02067664088026882	0.07520388639247956	0.1164891855850064	-0.2669756380019805		0.0954735379412718
GATA3	0.2981365419306491	-0.26074241418560806	-0.047442147202781254	-0.012750114782859973	-0.07518970613361826	0.24673923811614157	0.17082083670825549	-0.027088752758390046	0.33700601968468014	0.10026724261708242	0.014070043273300352	0.01789735223274324	-0.018491229223674646	0.19590725157497982	0.05948335287956875	-0.020335335148879426	-0.10030023797679033	0.15488111798153573	0.019591750274158735	0.18356236127471307	0.12231677469485251	0.10680807901707615	0.3007916146088926	-0.01039685438387181	-0.04955698579027171	0.04399619962995357	0.1528386054991039	-0.027675139206530596	1.0	0.2507221441738706	0.3639631304492211	-0.17726143871650366	0.1635657507578674	0.2684979240633576	-0.15317442561053032	-0.1670821787436698	0.008041810545364058	0.012176655032730917	0.09515912524430929	-0.15185020338956168	-0.11974265514879957	-0.029899007123492437	-0.2228914890501097	-0.07793016518250935	0.12353678452881069	-0.02608470227151999	0.08886064734845488	0.05862033294284695	-0.002562028558854975	0.0262817496471824	-0.06761277734002435	0.1603207908547713	0.18245542797121028	-0.036024188936269755	-0.12865290884151512	-0.07259296976850829	-0.08310167674496102	0.1291758667041761	0.13012495950282593	-0.04097835713349635		0.027322488756973597
INPP4B	0.24915473969378674	-0.11101279537109103	-0.1173537552695863	-0.06333740046298139	-0.06742453576878767	0.16072302299855398	-0.033683555664396576	-0.059337654025650076	0.30946147885961817	0.22152230802514822	-0.0380810108546828	-0.061485834532482825	-0.12442757676422607	0.1947657888133064	-0.08963545446304048	-0.006953233807274077	0.06885885860793198	0.20765317120061128	0.23824553608426782	0.10746674001273503	-0.09053268475015167	0.0013470810001721175	0.40683705917406854	-0.05961987644236987	-0.18291915814714915	-0.1948852030275978	0.07989072349552635	-0.04701493434817993	0.2507221441738706	1.0	0.28534330731192153	-0.07546567939972987	0.30180745834717365	0.2770793142849192	-0.20090190446886155	-0.0800526910655051	0.10248946030915065	0.024183452292600625	-0.0719508833798038	-0.0841474777845993	-0.24150855396720997	-0.20783294170584168	-0.15231837393986264	-0.11108131727801665	0.15870397910344952	-0.025505637549018093	-0.037364078020012556	0.08272106395725372	0.022215973693192153	0.024799019033333276	0.18326271812692996	0.08654968440088642	0.3475198764616995	0.08330909279947689	0.11431426292309797	-0.12385196538297656	-0.05995892137285219	-0.10464949772896598	0.1630552795353749	-0.0070469564800254665		-0.3305148423960888
IRF1	0.15070575879229622	-0.061359413443427706	-0.23445720324190686	0.14926704271671837	-0.08468275719754495	0.02798475591961544	0.01777427912879123	-0.07546121924320474	0.4062699569390503	0.16944984973988286	0.020273141412026095	0.0001616853275040859	0.008504683902866468	0.11057871271686452	-0.13937402663833953	0.039437178725744135	0.15064966573756092	0.07854166451112149	-0.024765662644968833	0.05550224982471706	-0.012121031394572417	0.07466268032127547	0.2230036901128552	-0.05846444089723363	-0.08871470469067036	0.05651024249697208	0.32431003847688233	0.06815764715280169	0.3639631304492211	0.28534330731192153	1.0	-0.34305962708595833	0.4255181582271547	0.3372816551420118	-0.22014401862750443	-0.13067484815029257	-0.07312803081138688	0.0449521190309165	-0.1745256994984453	-0.12797023668950583	-0.17942226647535484	-0.07109559182898469	-0.1341898143376061	-0.11909348135981371	0.23036642154898948	0.19100516329845163	-0.039936261022812176	0.09515341401307094	0.2746317528113647	0.10293409065608747	-0.008199129742702578	0.28625894059667484	0.2830900993823354	-0.05768075617596049	-0.07274166438739314	-0.31951152257753407	0.05294591389086466	0.29142128068059653	0.200942993478193	-0.08954103962565971		-0.10497214007890948
IRS1	0.029640655425083925	0.2537164804243649	0.3225915836777446	-0.20232952754397973	0.2791399305899353	0.3079311226432578	-0.3061357277960176	0.5019127935933478	-0.2627730966440612	-0.25997512197804523	0.021461301060774818	-0.10439808972618347	-0.28429384713647676	0.09751955375067198	0.1560638967567254	0.06694286968404872	0.15748185917784346	0.18815876866988307	-0.21981723100831746	-0.1842077086968536	-0.10273478959621972	-0.10647415552880937	0.04672932467924662	0.09580560634180406	-0.07128903134202744	-0.10858207007482824	-0.019343150280122956	-0.20932182578619546	-0.17726143871650366	-0.07546567939972987	-0.34305962708595833	1.0	-0.014830382263121406	-0.15190111346364824	0.251382176881659	0.2862713100204707	0.13916449667808262	0.00031028177300453574	0.2560441143391532	-0.0033333087757618585	0.11865525659295227	-0.23225830280777818	0.28877978926729486	-0.042868943597538484	-0.15956316996185707	-0.29764288603601724	0.3309221578069749	0.08197247412657711	-0.055286786065552464	-0.23505755346772855	0.02348205643229223	-0.06427440134438739	-0.07775485116648079	0.3988629898755895	0.20167536777827236	0.2496655237282817	-0.0708165809788249	-0.26858794924406343	-0.13681193126062594	0.10683363725421485		0.03809279241568433
JAK2	0.19392130270240046	0.02096092861688878	-0.041628609727482065	-0.017473095006425243	0.10503771554467158	0.258407390957241	0.03594126231033011	0.19102537977268183	0.3271753429097465	0.0872226826413457	0.07471687153499808	0.0033932400759845533	-0.04356733980171978	-0.0012868916058516961	-0.06973383791908747	-0.18228895590444646	0.16001447912968886	0.20862639391445736	-0.012603375438907247	-0.01211870654530507	-0.12237186561579562	0.05435110371718614	0.3131172723545179	-0.08536512433338218	-0.11012473543894667	-0.0685448063914595	0.0492766107661359	-0.2709099331509605	0.1635657507578674	0.30180745834717365	0.4255181582271547	-0.014830382263121406	1.0	0.41991008230679505	-0.024457596476813347	0.12761559697223654	0.15527170661300577	0.061204054215057625	-0.01622569990205578	0.11092002963170458	-0.1570303916738817	-0.14819207494594	0.018236193979232592	0.0016835169582397457	0.08545052634650803	0.053510525947809515	0.22674447783866034	0.06701648833174424	0.08864643088597388	-0.007506632156249343	0.14496523992028	0.12987857315361948	0.19302238775836833	-0.015139651466530187	0.1295805834391149	-0.13418154542478375	0.054355061895215835	0.00019927434571047437	0.12607228037191723	0.03278826400392464		-0.1806253047559564
LCK	0.3546798335812508	-0.1794700970868429	-0.18496956133418807	-0.01407407764835522	-0.07411424640272028	0.3559008285404009	0.23501098586642688	0.04465833582448086	0.45706914525152614	0.17834241948480778	-0.18491695816112907	0.08290720961463048	0.1106694875583636	0.16536296785582086	-0.0028282488160995757	-0.15774988015144936	-0.09127492735090217	-0.010322806630254117	0.1404770038732241	-0.014591445856854684	-0.0585094029840026	-0.06517796817124426	0.3457149862736518	-0.051207816494197075	0.05932145302226756	0.03134081757069902	-0.05585401348266799	-0.021894095539057405	0.2684979240633576	0.2770793142849192	0.3372816551420118	-0.15190111346364824	0.41991008230679505	1.0	0.010182351317708303	-0.016250001219658878	0.021524289452827517	-0.06277532184669404	0.044615460270843316	0.14926712313778703	-0.017022021026547558	0.06730349993817035	-0.15774235722386823	0.0264884298593154	-0.029608856808443523	0.17690225592016234	0.3299625292989353	-0.006140309086065564	-0.09185749697341672	0.15094103648034832	-0.08978253104078075	0.09373028574355964	0.1632945933228623	-0.001970449183080465	-0.11804969733528753	0.014219529713150502	-0.12950477673420882	-0.0007856070458202708	0.15042723135038022	-0.04288796608668273		-0.12947255822543122
MSH2	-0.20830978241254852	-0.022478073365463508	0.2351161432593902	0.12159857713009546	0.03902498381975591	-0.035605803660649936	-0.06337149795646649	0.055025600134260756	-0.1827001993269716	-0.06879117640753765	0.058783153572129036	0.2648559386369826	0.3633138727784196	-0.23318859938169675	0.11275767562047903	-0.18812775577373356	-0.03217354665341615	-0.006353025904380141	-0.15102896222176185	-0.08826352081287418	-0.22872968768182586	-0.1821389756339179	-0.1412110833563542	0.12692687565988098	0.4018816032761108	-0.02624098131259093	-0.1886402257217078	-0.027171557431837724	-0.15317442561053032	-0.20090190446886155	-0.22014401862750443	0.251382176881659	-0.024457596476813347	0.010182351317708303	1.0	0.42276906852434687	-0.19941524377810158	-0.09435357484265076	0.10944972090856912	0.35278331662913165	0.35062148762157597	0.25307883944588916	0.13741857891264844	0.2402721987735057	-0.07042525177920496	0.041019717743918147	0.13895151961627056	-0.09129555208106604	-0.06076618956204607	0.3619191172920938	-0.025739239593897078	-0.014349157502254711	0.028339211408805555	0.11296264225526784	0.061517267036893065	0.17397796437248816	0.03859890515628263	-0.24169934017795347	0.16264900192434267	0.030504698154869954		0.02923695218707367
MTOR	-0.005327696218048887	0.03503308941807898	0.5728340977768613	-0.03336948140833769	0.09048735397600603	0.07170686521104382	-0.2907189039338575	0.09226722489968475	-0.28652737362774494	-0.23630678522835508	0.15270128529934096	0.11301296446204065	-0.061370811445703576	-0.29394156841094143	0.3070585452651122	-0.030441012977296542	0.13490454482922726	0.12462429176105312	-0.3271696286774129	-0.3455397244278153	-0.3151668428001449	-0.15453677507089375	-0.004556462119343152	0.3215712583875388	0.3079789943136857	0.05435054155715865	0.016091323614246995	-0.1739063522148616	-0.1670821787436698	-0.0800526910655051	-0.13067484815029257	0.2862713100204707	0.12761559697223654	-0.016250001219658878	0.42276906852434687	1.0	0.0617488188629105	0.20572666202404313	0.2887382983280708	0.2547628057229034	0.3664920540255873	-0.16901004381075208	0.013095981124105378	0.16320840109462195	-0.20558470610738216	-0.17110462349430605	0.3591978366017832	-0.06916405203130736	-0.03766477562309804	0.059190826052687565	0.045762940673711366	-0.00846716078935137	0.12674933453524523	0.09296931829693986	0.04757511437615276	0.13091290963667512	0.08664530886640351	-0.15506636925873596	0.06638296072929667	0.22433683708364377		-0.07762634663347955
MYH11	0.23608341636619154	0.17352130553084646	0.07699767247212538	-0.21567234465215743	0.2569971222031757	0.3336639519188482	-0.07079102797294767	0.1247938740531812	0.03756418711921528	-0.04069877710627895	0.1110527844798658	-0.08755335391594007	-0.24951726354158452	-0.02219217688575817	0.14419841261582098	0.13462628723634704	0.017022003794748056	0.1973439318731887	-0.19408580120785526	-0.13180963145681487	-0.041678905135839335	0.11520325874385909	0.3292092607039561	0.0424493050604773	-0.11727670670093382	0.01868110746111733	0.11266540301630616	-0.16438193657781633	0.008041810545364058	0.10248946030915065	-0.07312803081138688	0.13916449667808262	0.15527170661300577	0.021524289452827517	-0.19941524377810158	0.0617488188629105	1.0	0.0924332974673865	0.25158680146608825	-0.12983875587541951	-0.13904178264479655	-0.2632909300027218	0.20743932616595787	-0.16529560628840445	-0.05204555984518733	-0.2657590847587762	0.1751956594591445	0.20978876676021982	0.04869048094919502	-0.19581242838018406	0.10824249125824409	-0.029004086623739492	-0.025133479989012886	0.19436637633066425	0.038099902414821155	0.24807597381541235	-0.1794297771105453	-0.057571567221150415	-0.1322945527415923	0.1938613473625489		-0.0696452717904086
NF2	0.11436091629322809	-0.0009856216005369974	0.1129523242955052	0.04711656347848027	-0.048077748010880786	0.036161064755229344	-0.08519798614666106	-0.09204172714832551	-0.00958615533660475	0.12242704329114211	0.004740745490558967	-0.06540007866855692	-0.10136112454821865	0.06739815969305714	0.01072073856944181	0.08790625030863922	0.12046125331428624	-0.004518527761122523	-0.25204827336303837	-0.06095631681045018	-0.02413623057276342	0.010074579591099907	0.13167485095038214	0.20575890753025747	0.05137692774153413	0.19040940094703637	0.11870568010352067	0.049882117835208295	0.012176655032730917	0.024183452292600625	0.0449521190309165	0.00031028177300453574	0.061204054215057625	-0.06277532184669404	-0.09435357484265076	0.20572666202404313	0.0924332974673865	1.0	0.16842981259560447	-0.0868946189809764	0.003938809627603412	-0.08163047715709056	-0.11370082256647442	0.0772867668901265	-0.1299347770672687	-0.17785220420303877	0.08035354038825776	0.08257374972416046	-0.09237768593710084	-0.0733985883464289	-0.034143313326397626	0.0038542716714157917	0.14363288012066336	-0.15533042200620786	0.003127084695873522	-0.02974993779831308	0.17335361971269633	0.05907493082265772	0.04030708279765235	-0.04407463400259339		0.021020133496188427
NOTCH1	0.19223332390981054	-0.09422371476864752	0.30641626254087767	-0.25901343424492046	0.14881061692580516	0.23049903706549882	-0.09970537670084592	0.1833052322933259	-0.1498208505958538	-0.11563229413464422	0.027681595988512078	0.10242390523519786	-0.1282500529165893	0.10061881355748228	0.36363221428557907	0.057761403427744856	-0.04845778706961177	0.1942846427960192	-0.27678012387750967	-0.17965406964276792	-0.05970149261746024	-0.0789241031448188	0.245374748568454	0.3804421496369295	0.2070714102725386	0.07647436380057748	0.001335777232110099	-0.15988825408388027	0.09515912524430929	-0.0719508833798038	-0.1745256994984453	0.2560441143391532	-0.01622569990205578	0.044615460270843316	0.10944972090856912	0.2887382983280708	0.25158680146608825	0.16842981259560447	1.0	0.01702462408742588	0.1721562278957357	-0.10926812575431873	0.005423427737776983	-0.05359125350896138	-0.24497407885837405	-0.39126119596613984	0.45260395301199347	-0.00017883200890935402	-0.09438796349256726	-0.04063736360841361	-0.07606042188899081	0.004079628934512957	-0.08449740559426269	0.2685319600932254	-0.03698626131317358	0.4687818389975321	-0.04611680915540236	-0.10441853418541136	-0.053407920169889975	0.41803945329357706		0.03707730408484686
NRAS	0.02323615383451456	-0.07343634800949048	0.0014325090889190332	0.08599194300791584	-0.20188476727836163	0.02025156416295892	0.08569827520697007	-0.03326004966221291	0.14629221461413228	-0.005807845059648546	-0.03281926160682402	0.19614605644094923	0.2990502474280041	-0.14421640409087585	0.045957418986111186	-0.2323115323228496	-0.12296564836802855	-0.049110125214351937	0.14954703467296804	-0.005746184998143966	-0.1273564906537851	-0.17255916485627493	0.0009386297680101933	-0.01067518617779498	0.3276251236413788	0.0003167105858297681	-0.26524927070606874	-0.011186394442513965	-0.15185020338956168	-0.0841474777845993	-0.12797023668950583	-0.0033333087757618585	0.11092002963170458	0.14926712313778703	0.35278331662913165	0.2547628057229034	-0.12983875587541951	-0.0868946189809764	0.01702462408742588	1.0	0.2134618386810582	0.26121841223221987	0.005343040928588678	0.36163127535463463	0.01882318247245875	0.16298955955356467	0.12231141082223788	-0.004921671906209852	-0.232951911202407	0.24546551625775603	-0.05245861073623568	-0.0727565510170505	0.08945713848456925	-0.09056314824494939	0.1583342540581282	0.039552735497574126	-0.02757753943512223	-0.18218315980625105	0.1690194100438414	-0.07201352264609066		-0.034654873980417854
PARP1	-0.09088379235349224	0.10378156271227813	0.33275741370643674	0.062028655976152265	-0.09619984057657258	-0.0695408962906743	-0.08144613077899954	0.12029381672477514	-0.2995984786744053	-0.236647635355541	-0.022549821675159325	0.29139676339288917	0.12483922408777126	-0.2460404589972164	0.2043092577083404	-0.04744668049527629	0.06147396850064023	-0.01810696709318278	-0.18923051931462398	-0.2804724051865615	-0.16119336993202685	0.02012470861983495	-0.12853732513632388	0.2500082759025323	0.3156841752177067	0.08912495226770813	-0.08625226208896733	-0.08332276018965074	-0.11974265514879957	-0.24150855396720997	-0.17942226647535484	0.11865525659295227	-0.1570303916738817	-0.017022021026547558	0.35062148762157597	0.3664920540255873	-0.13904178264479655	0.003938809627603412	0.1721562278957357	0.2134618386810582	1.0	0.15040846007870604	0.15640087227485788	0.21936886680655002	-0.23627590171145785	-0.07600296678942356	0.19643807724683604	0.02536874956168489	0.07423427193154682	0.1339605788429533	-0.11059665384625876	-0.050484547000986965	0.014670849002446548	-0.01680306718462932	0.03310058112339111	0.04897886523103208	0.08632213720053651	-0.12331503713279482	-0.07588002196484445	0.007492592515990422		0.15458131244057766
PCNA	-0.16826321376395087	-0.21939488861610013	-0.28701425892777865	0.26063615507600557	-0.3272936483682892	-0.16493248292410956	0.33466031981046485	-0.10362109559567899	0.1440962346959341	0.17680904654372864	-0.08373078110962677	0.24517269363760796	0.5982266861203153	-0.12895051681767408	-0.08260679904211779	-0.28393691884667976	-0.21514593517733732	-0.26575647895538834	0.10840690165160605	0.20240713662573293	0.09000391774575134	-0.1136209716238054	-0.198511482388172	-0.1249051492732686	0.4206806484173732	0.18025604365050424	-0.19393069139889346	0.22236773398518328	-0.029899007123492437	-0.20783294170584168	-0.07109559182898469	-0.23225830280777818	-0.14819207494594	0.06730349993817035	0.25307883944588916	-0.16901004381075208	-0.2632909300027218	-0.08163047715709056	-0.10926812575431873	0.26121841223221987	0.15040846007870604	1.0	-0.05006035081847253	0.1756186440605409	-0.0025245572311274325	0.29983420024577206	-0.09941811807532289	-0.06879746076480815	-0.2256705545944895	0.4538668027335149	-0.16418215334049732	0.1487411348798383	-0.13805994992942772	-0.2047537853591399	-0.013907178045872269	-0.04309183271999378	0.07026147658414282	0.05230192264603814	0.2514008062608822	-0.25482095543846867		0.12470058678096113
PDCD4	-0.20812833354728	0.3940505515834173	0.08776871630790781	-0.12266763564405972	0.24717496138653197	0.03142762886427708	-0.20803453012513023	0.3629542771350271	-0.24191644159084122	-0.07896240666838955	0.10857216473592227	-0.1077663069728793	-0.12568702216029934	-0.12641525250061272	-0.06632859802535294	0.08797989273110386	0.17572181988229826	0.14040752939118872	-0.16062955597097836	-0.1508365626252455	-0.045381011993486105	0.18283639360304016	-0.11309494553061142	-0.13278938353122402	-0.14614851614046717	-0.15886630709880584	-0.013422428170306252	-0.008766891197972157	-0.2228914890501097	-0.15231837393986264	-0.1341898143376061	0.28877978926729486	0.018236193979232592	-0.15774235722386823	0.13741857891264844	0.013095981124105378	0.20743932616595787	-0.11370082256647442	0.005423427737776983	0.005343040928588678	0.15640087227485788	-0.05006035081847253	1.0	-0.030836179365246408	-0.0235133505788027	-0.013341030765227415	-0.06345356361767912	0.16308144377606013	0.22027270270781923	-0.20024477862530554	0.10232548162590965	-0.056215508329243206	-0.06779683756504748	0.24759315499413917	0.06835140708031473	0.06605315632719345	-0.089708641941195	-0.20312608065595766	-0.2215608304627486	-0.025610013610574668		-0.02109992132737711
PDK1	-0.0927281400239438	0.03352204168356097	0.038125472866607876	0.2719117203186765	-0.17524583097509777	-0.17756771146976214	0.09829841303459146	-0.1417398126673531	0.2217448044935515	0.04572224072218049	0.04241506983554679	0.15684960264979028	0.27331551915708174	-0.15920989095541233	-0.07057039563684732	-0.1499405374936037	0.01888350856825854	0.021382158348726005	0.04962114900951114	0.0194567046377603	-0.050945951212754456	-0.1440271659377952	-0.07051770816926384	-0.02741290696494832	0.2567389369435099	-0.01209535058531812	-0.1300636781767046	0.22774299224339314	-0.07793016518250935	-0.11108131727801665	-0.11909348135981371	-0.042868943597538484	0.0016835169582397457	0.0264884298593154	0.2402721987735057	0.16320840109462195	-0.16529560628840445	0.0772867668901265	-0.05359125350896138	0.36163127535463463	0.21936886680655002	0.1756186440605409	-0.030836179365246408	1.0	-0.06142953555284228	0.1378359657784028	-0.09204781956676293	0.040854649644639945	-0.20114254614835847	0.1547214185452743	0.035400081803497324	-0.07889035445398404	-0.02868160087467351	-0.11884709578928697	0.022114592784661893	-0.05766673827108755	0.027100363695835596	-0.1420513559423847	0.1586257070349243	-0.07966632834389023		-0.047209328981915606
PEA15	0.003373440196416626	0.020453372792394578	-0.22190566166372125	0.12734045946049485	-0.18819504506429705	0.03531025641863659	0.1508052748829331	0.0020815975257766264	0.1602873519951107	0.1908888872278896	0.10886075360084033	-0.1431886939476116	0.06854849437144504	-0.08656598384106474	-0.11588994667331018	-0.02337091051087847	0.08157642817217246	-0.028530664617437577	0.10632562492063373	0.2223676637523026	0.056695779708645117	-0.04704991051768997	0.0093058507803399	-0.18192910817319088	-0.1011794168242828	-0.023862710792448304	0.0721978174626222	0.12095785827775646	0.12353678452881069	0.15870397910344952	0.23036642154898948	-0.15956316996185707	0.08545052634650803	-0.029608856808443523	-0.07042525177920496	-0.20558470610738216	-0.05204555984518733	-0.1299347770672687	-0.24497407885837405	0.01882318247245875	-0.23627590171145785	-0.0025245572311274325	-0.0235133505788027	-0.06142953555284228	1.0	0.3018450747043682	-0.14251905984533728	0.1502563206980368	-0.031232495732375166	0.060329149104559304	0.01643659557356233	0.14110733404592946	0.07424598200267311	-0.1969200619204777	0.008767498555952815	-0.16146509257987765	0.16765325762153557	0.12136027682333932	0.03578671073095133	-0.14960553358783713		-0.09193619310441532
PRDX1	-0.08617038489902268	-0.047871266005349945	-0.3554981220125869	0.1972842737630337	-0.3541306606666315	-0.17346118686735792	0.2162245956111471	-0.10541328297419264	0.28535077075430376	0.2744846799506532	-0.04463258782937889	0.04164711720436716	0.257232230786675	-0.08783089711855124	-0.23772872096364167	-0.15813583017681215	-0.03143447061385972	-0.21869632997385874	0.346866523311535	0.20818640975500183	0.10621962521123178	-0.1452664943259635	-0.20707270641695952	-0.13744370599581335	0.06059888943256596	0.14931151305973953	-0.1779802461312975	0.22666345211801273	-0.02608470227151999	-0.025505637549018093	0.19100516329845163	-0.29764288603601724	0.053510525947809515	0.17690225592016234	0.041019717743918147	-0.17110462349430605	-0.2657590847587762	-0.17785220420303877	-0.39126119596613984	0.16298955955356467	-0.07600296678942356	0.29983420024577206	-0.013341030765227415	0.1378359657784028	0.3018450747043682	1.0	-0.20065894125603886	-0.050013901848119685	-0.08995994735289496	0.2402558032790479	-0.09746382127355037	0.21062926588431152	0.06475973927629264	-0.24276559371483378	-0.0846802932955222	-0.19453540167012748	0.029962310425278037	0.06603406492676006	0.17448163570759828	-0.33760209673686675		-0.08280042232715755
PREX1	0.4013016592045502	-0.12254562808831793	0.2790331403241398	-0.21450057865285246	0.09452093995002164	0.44927469286362276	-0.09941494406636787	0.2998373852808798	0.02925899974524479	-0.20376880299319583	-0.07419426198168469	-0.0731390854404719	-0.21421899298305222	0.022476913281799838	0.2106140986483849	-0.0876412571505823	-0.0008005844476825842	0.086352609655788	-0.22985819417087103	-0.2721545158242098	-0.21863748510199582	-0.21968087753646107	0.2701418154191806	0.14973870221534047	0.09510576492618758	0.07843198560255882	-0.04326790069724539	-0.24432199042876412	0.08886064734845488	-0.037364078020012556	-0.039936261022812176	0.3309221578069749	0.22674447783866034	0.3299625292989353	0.13895151961627056	0.3591978366017832	0.1751956594591445	0.08035354038825776	0.45260395301199347	0.12231141082223788	0.19643807724683604	-0.09941811807532289	-0.06345356361767912	-0.09204781956676293	-0.14251905984533728	-0.20065894125603886	1.0	0.004516933713862577	-0.16669143349123755	0.03235442355724161	-0.14730055982142978	-0.03456855606255223	0.06020439962459754	0.15590108569659544	-0.06332506827688389	0.41556447622571524	-0.11121869701014135	-0.1342985270645168	-0.028529035747781088	0.0725452605563569		-0.027265492365984523
PTEN	0.13711934085621874	0.20759508319206038	-0.054290167909336745	-0.0006161517018261731	0.022480591284365522	0.28339078156461583	-0.034728882862961066	0.10184303005312631	0.09381742212496981	-0.06346895255461421	0.04539596257988411	-0.11693664575645583	-0.11590286500309244	-0.15198857614390007	-0.053079860561488855	0.21337567545345942	0.04960446187863375	0.07215938929614234	-0.06858734202565035	-0.08497022532740844	0.020953055466717344	0.04975737089827367	0.20415131785827503	-0.07795384750357504	-0.11030438577142225	0.027486468229684938	0.08889872400643797	0.0551219530678566	0.05862033294284695	0.08272106395725372	0.09515341401307094	0.08197247412657711	0.06701648833174424	-0.006140309086065564	-0.09129555208106604	-0.06916405203130736	0.20978876676021982	0.08257374972416046	-0.00017883200890935402	-0.004921671906209852	0.02536874956168489	-0.06879746076480815	0.16308144377606013	0.040854649644639945	0.1502563206980368	-0.050013901848119685	0.004516933713862577	1.0	0.11374456662355482	-0.09738211234849105	0.07256376212611618	-0.04546553816751893	0.07550084954859758	0.016203084437977133	0.1378607232901789	-0.00850079537455559	-0.14628921193722808	-0.042508360243699105	-0.08147488727388859	-0.12215400313312089		-0.012134758761836532
