	ACVRL1	AR	ARID1A	ASNS	ATM	AXL	BAX	BCL2	BCL2A1	BID	BRAF	BRCA2	CDK1	DUSP4	DVL3	EEF2	EEF2K	EGFR	EIF4E	ENY2	ERCC1	ERCC5	ETS1	FASN	FOXM1	G6PD	GAB2	GAPDH	GATA3	INPP4B	IRF1	IRS1	JAK2	LCK	MSH2	MTOR	MYH11	NF2	NOTCH1	NRAS	PARP1	PCNA	PDCD4	PDK1	PEA15	PRDX1	PREX1	PTEN	RAD50	RAD51	RICTOR	SLC1A5	SMAD1	SMAD3	SMAD4	SRC	SYK	TAZ	TFRC	TSC1	XBP1	XRCC1
ERCC1	-0.1352241565613352	0.08108910623866389	-0.025812100939200357	-0.028615217191761955	0.16880962775487798	-0.057035195162621954	-0.19443089648894207	-0.19343274851878506	-0.07135871690034541	0.00485377831849371	0.1008071327492759	0.12548382597311106	0.025458167971804457	0.10206624877616069	-0.009976836392895013	-0.0554354056752336	-0.05921806682346694	-0.1751571063664158	-0.17299441339237337	0.05245192815889668	1.0	-0.1452410038670347	-0.10119158243171968	-0.1472897194231949	-0.09228450403035973	-0.17962687058830298	0.07394243187154607	-0.04414478114840397	-0.011202881473186653	0.2823300804575037	-0.17223336311099663	0.07081971261624093	-0.04405968578609611	-0.21982222095907433	0.14032824580233103	0.14187852991008207	0.003066701308463922	-0.006594339444813876	-0.12533747221067426	-0.18520427079230495	-0.00254656838004488	-0.15787523064147985	0.14106587815007937	-0.20447005338447763	-0.10317671895188867	-0.17487392437088095	0.0041685162596109306	0.0605590557656291	0.05129058742958366	0.15031424141012809	0.04032993766532193	-0.10770196841722866	-0.06686527652582129	0.02743303476266168	-0.1313005378565636	-0.020441737228425176	0.06135494693427271	-0.15538244019295208	-0.0016564915665799533	0.0042296276918858036	0.4941730572977667	-0.0954465459259238
ERCC5	0.10184934709404167	-0.10253295803635755	0.25176228841235293	0.08629865069403327	0.07506468952106458	0.09762393487301506	-0.06600013262054266	0.08812271852496348	0.015188671907369016	-0.14724678546677356	0.002115921069731199	-0.01494078478240009	-0.08863237611560928	0.1061331450774472	0.03261433486417368	-0.10896092098573676	0.03445509413202888	-0.015097062240530125	-0.10916292027077866	0.09904763892136312	-0.1452410038670347	1.0	-0.015315376728617804	0.028445020642105828	0.0777017061115938	-0.1018588676820401	-0.10915651572021855	0.024572061903445526	0.029010948805255045	-0.08885179568973534	0.2526498376274343	-0.11616567721482729	0.19508895591640507	0.013265959677693543	0.10589895136614558	0.006725737738149035	-0.05340608070856021	-0.03307497835017486	-0.06331112855991879	0.12082223875445858	0.14671849696627182	-0.004575293042144416	0.10571259576452532	-0.031167739821576848	-0.055679943555787044	0.0400847346308992	0.009779548553759801	-0.04818852620068667	-0.04568880672984528	-0.06950566245738136	-0.12457233031047824	0.026496378754627202	0.011270746239312568	-0.012143350316629947	0.09078131203147322	-0.11072713732136595	0.08175428010126509	-0.0681558903896981	0.008583085689927399	-0.0028801835868013407	-0.13904320110838028	0.13989516594603804
ETS1	0.2282155802730657	-0.15294690908648234	-0.25534564235269835	-0.15096973678028497	-0.13914102770211245	0.18924457685448665	0.3182168414022266	0.1463539439411296	0.50084119201083	0.40283580457342616	-0.5049814792298921	0.01609087443284531	-0.2365571604944891	-0.15575697418346898	-0.1155939866651499	-0.031239817126076756	-0.3083708232031628	0.3841779695257539	0.0003738692416163949	-0.24964392338516697	-0.10119158243171968	-0.015315376728617804	1.0	-0.13834326001591948	-0.3411375957816521	0.1879034319828864	-0.22525077278402775	-0.03139814342251978	0.3428196117803193	0.06312036610636722	0.14614734344036576	0.22343969501728528	-0.013424345648728719	0.2912988510908302	-0.4573850162430906	-0.43512910066871313	0.16404424704413656	0.04142029961702194	0.24763224350104876	0.14618649317955082	-0.23590603096908333	-0.1023112219551544	-0.26909691793859314	0.2189741670900445	0.15858790413505544	0.13804258580241346	0.12289794574019453	0.08622525748458565	0.06230274102976432	0.2701338090210288	-0.10048742416056056	-0.06477498071138359	-0.19671833298487224	0.13977856620157383	0.24527669930866214	0.1438493073773569	-0.3075243119447555	0.3938026505817472	-0.1301747173737411	-0.13638044103486135	0.21174873185633136	-0.031145594203432415
FASN	0.05053618640140643	-0.05255571817876652	0.07147102385646316	0.3177012013147702	0.06892338686367847	-0.02725802898567775	-0.018478467485016258	-0.05217718081596506	-0.02813578487720488	-0.15990198458431898	0.18174615127445531	0.041674938333207664	0.1728435356987848	0.16207077560797878	0.10747006021087191	0.22239507530717717	0.017849419515480677	-0.12436236232920637	0.05457894296322705	0.13327695300860085	-0.1472897194231949	0.028445020642105828	-0.13834326001591948	1.0	0.3072079045216715	0.17386728829611553	0.038200632136757874	-0.016124818202985596	-0.05909158551275272	-0.16514144944092501	0.10662816987966328	-0.24154030950541855	0.11396170013477314	0.10805964164449763	0.2077790171207186	0.16771432522269314	-0.15718627546783503	0.01615136893160097	0.058857757649832414	0.08783638765962196	0.16813948660533534	0.20767796382369816	-0.19045564668413625	-0.02025952944684128	-0.08354660501238317	0.10655776878964196	-0.031078941381540486	-0.07014006355850565	-0.09253614405619225	0.03357924717479962	-0.09831667701358875	0.3548796269853925	0.10338614993948222	-0.03236132511246207	0.10448360925401412	0.06174049310047208	0.1715784765530973	-0.07624911999422994	0.021785757582951638	0.2805234553517854	-0.18286715402395762	0.13515184474966402
FOXM1	-0.23465660859945986	-0.12441808516589783	0.3533621601824011	0.3621767554468338	0.08180582675939481	-0.1035195233327746	-0.013880574562606688	-0.11204315293617018	-0.2696585481943777	-0.23657894021554315	0.3520251691359066	-0.015996962226411324	0.6611456495745386	-0.0033861025871781154	0.12101818677029148	0.08881415424574925	0.0935694763717644	-0.2278623233701685	-0.08673193385917086	0.29563056469770366	-0.09228450403035973	0.0777017061115938	-0.3411375957816521	0.3072079045216715	1.0	0.005856562190149826	0.13321704746681878	0.21586273983504323	-0.25432087090832545	-0.35378223137692255	0.014358746401802352	-0.2022576382296487	-0.040270834580067624	-0.053557925584579835	0.5363904862515955	0.28317833853229857	-0.2446235834532356	-0.015049091594329442	-0.016747269912895348	-0.10662804287520246	0.4466397837508881	0.5026845770823356	-0.06698461625046895	-0.05063767439972168	-0.12320881748111832	-0.024444230151648587	-0.005053280012312021	-0.08197871536646469	-0.111082119790856	0.1286112802142763	-0.03858320240687567	0.4394859875354194	0.17060967378060637	-0.07426197609927199	-0.041514696927021595	-0.1460855709154787	0.3449277651517067	-0.11468852218959168	0.0692650772087286	0.42357000550550455	-0.3307937364077133	0.26388154423294463
G6PD	0.23458560526072467	-0.17598225555805252	-0.18522623166117275	0.0833696905009953	-0.2097750548638979	0.06922711851718845	0.22771538367175953	0.14544249728684783	0.1893400607357352	-0.028640039607124187	-0.06406860072666037	0.05670898571217795	0.06535872538681885	0.03586598400896823	-0.09107501729649498	0.04890787760456537	-0.11562649558412687	0.17788476137290435	0.10034173859088427	-0.17805777815704615	-0.17962687058830298	-0.1018588676820401	0.1879034319828864	0.17386728829611553	0.005856562190149826	1.0	-0.18742315802147871	-0.01917535600723846	0.2436347818009675	-0.18894582948770997	0.04763523976761244	-0.16101226954175576	0.05843760318373075	0.28036807161079746	-0.11815152538445763	-0.27107798576452324	0.07031924954965887	-0.012673298159025383	0.08637321117104306	0.3564680655356082	-0.11543767527793634	0.2703840858973317	-0.28308849037412753	0.21037952351799558	0.17799139960914132	0.29760415266178447	0.07900432599687025	0.030866841549220085	-0.3478402853706486	0.15119857734025485	-0.16427281748401185	0.025632137052272103	-0.02897428158865618	0.005930048874869421	0.17162130118256047	-0.001781854517267725	-0.09811158690875475	0.19336389528437906	-0.11469591114075331	0.10875060639819151	-0.09719367590490499	-0.03266243193119637
GAB2	-0.07232156989173294	0.03155081756385273	0.11374460178744639	0.05391645673431096	0.16862214487331262	-0.0321226875391267	-0.16331296847683413	-0.12819748236278905	-0.16846589197625628	-0.10812756497516302	0.3858616042788523	-0.11692638305931538	-0.0002671487129835787	-0.036187724809891866	0.21833907215850804	0.03101382910059179	0.2469727257829367	-0.1745534858584455	-0.14265638630798647	0.07619567430114464	0.07394243187154607	-0.10915651572021855	-0.22525077278402775	0.038200632136757874	0.13321704746681878	-0.18742315802147871	1.0	0.0650042102691015	-0.07138450673489834	0.1676697003932513	0.2195313997623841	-0.04008838103250618	0.043906736816395966	-0.13802887310281275	0.06056847725920684	0.27812169143187604	-0.19151510101805705	0.0743480118885777	-0.1114929781309714	-0.08853953677461457	0.06294841335649862	0.015200350954506734	-0.01629025090798781	-0.1091748626893781	-0.02799152900618375	-0.0402594440460927	-0.058556555515823075	0.01625141130786249	0.20759158122818974	-0.10224118732738033	0.0863635340996285	0.23119599242697897	0.23389847414680215	-0.0895366465316491	-0.10523843881900327	-0.24988150705864412	0.23999675187666333	-0.12408847652061131	0.08479398506172824	0.08310064639884306	-0.005761973342509694	0.018044655892890567
GAPDH	-0.13228573935701593	-0.02758153651658541	-0.02245279688505076	0.15061035178086737	0.03825497363839113	-0.16848569863232213	0.07599949349469537	-0.09122061537527129	-0.05069883828050853	0.01336582593502514	0.13030707298703376	-0.10452287858410468	-0.005153718917673401	-0.12841074338483208	-0.06996607739903567	0.2662390444037197	0.1413831660047996	-0.10399011784171193	0.0405490336473051	0.054670610903967624	-0.04414478114840397	0.024572061903445526	-0.03139814342251978	-0.016124818202985596	0.21586273983504323	-0.01917535600723846	0.0650042102691015	1.0	-0.10185185791525843	-0.03922574028313339	0.08944349912717725	-0.12245692862886735	-0.08704029970826557	-0.00797899165899134	0.08002855581712896	0.23260793786687406	-0.2496277457533292	0.19284083935896573	-0.16584911440638223	-0.1428851778778644	0.019860909413309025	0.23478404606863704	-0.02109296104219195	0.020340157876936826	0.2435387912290891	0.2575597631331393	0.005405383651040198	0.1298508661114176	0.21163714870403288	-0.07920083057779947	-0.12917826593151813	0.04831669266822148	0.124727988563635	-0.21311395217485746	-0.19439203471783245	-0.3426039865041854	0.24531894603468987	-0.14821460927404065	-0.05317591493452825	0.24209284343372403	-0.14376220175870683	0.0008898144816162623
GATA3	0.2555231395423693	-0.03409218815308753	-0.14668329009439227	-0.1061908299259585	-0.05759235308241352	0.002278009482139003	0.18690864313166117	0.2406351981548783	0.20382146871913115	0.14539491754796618	-0.14454592171748099	-0.04642159543083956	-0.1889673404038602	0.1498027202656359	-0.15360374154823564	0.00685422779953156	-0.03877120756343203	0.24264904414547833	0.05843271451033136	-0.15015059308358739	-0.011202881473186653	0.029010948805255045	0.3428196117803193	-0.05909158551275272	-0.25432087090832545	0.2436347818009675	-0.07138450673489834	-0.10185185791525843	1.0	-0.029334720701491204	0.08861967805526194	0.09508320328830995	0.015419613254328115	0.29057835504563195	-0.24267510544420628	-0.17267390197029148	-0.027252718770301804	-0.1367534085472026	0.12491536733228296	0.25360222127069443	-0.03173890194493988	-0.035094880618043243	-0.11336369213937705	0.16286471660949423	0.15037037156068306	0.3029433459106587	0.17229816382179922	0.0645449476801974	0.0525267422787004	0.07000152020930094	-0.14147494069810654	0.00492215886245844	-0.06141821381071065	0.1308933701293649	0.10875556516881109	0.010149539653179572	-0.0788257617468727	0.0928070305512299	-0.1056740889577914	-0.056469528541865675	0.0031287068029831598	-0.11950352571521107
INPP4B	-0.06390075118745397	0.03218366420567342	-0.19770857129439676	-0.16990700863541983	0.07243461104343006	0.15070764405513548	-0.20714348022068635	-0.2098688551931646	0.03688479650917989	0.0651425087910135	0.06046414097115274	0.0056892238960967135	-0.25467384766935436	-0.01299127414944548	0.09400521141055325	-0.03900999984031346	0.1028153855002836	-0.0443080307937372	-0.12027121338751116	-0.23784506663200966	0.2823300804575037	-0.08885179568973534	0.06312036610636722	-0.16514144944092501	-0.35378223137692255	-0.18894582948770997	0.1676697003932513	-0.03922574028313339	-0.029334720701491204	1.0	0.1423949251891714	0.07477986254587224	0.1145347165301197	-0.056977527536866725	-0.16767892989115882	0.1019767870885873	0.12248139204852215	0.12463481968402991	-0.17543964679880236	-0.09021030197216938	-0.25041741088602254	-0.44112026146695044	0.09436401681624011	-0.24642106335413802	0.001169461972383513	-0.1372333701537748	0.02791142516570443	0.19405924288780935	0.13828991688901826	-0.044599159843512155	0.2583567539470635	-0.13785680551103865	0.07292183974236759	-0.06912114133290845	-0.20930361326413374	-0.055770499356092955	-0.07538786242882889	-0.07539722833788638	0.16825243432977496	-0.07766085234118515	0.5384893973709677	-0.3050512288272496
IRF1	0.08414298693628726	-0.12509059537979034	-0.010444892025829098	0.07212159360259383	0.028365112047393802	0.10635560293706474	0.0011599420660924546	0.031599684660263215	0.18549432910458233	-0.038055618407748106	0.0731333080744157	-0.1043204150992599	-0.09219203102126625	0.07375467136912858	0.04653047146106701	0.0039502996641897214	0.2202843402791377	0.08694106180253353	-0.081673102178072	-0.14709067053582736	-0.17223336311099663	0.2526498376274343	0.14614734344036576	0.10662816987966328	0.014358746401802352	0.04763523976761244	0.2195313997623841	0.08944349912717725	0.08861967805526194	0.1423949251891714	1.0	-0.15159546225857332	0.2917159843167543	0.2995380745784527	-0.05320219315299377	0.031167448777249765	-0.20333579067476926	-0.001660601395669781	-0.04592598044816671	0.08253196185099776	-0.0988256544879473	0.006177345968363199	-0.05852604683494899	0.07334838279912692	0.06839681345886543	0.27737495574277876	0.13154618491187242	0.132799486008006	0.11560921878402657	-0.010883917574594554	-0.03739415276168146	0.273258431445708	0.25829878468878054	-0.04479892308089149	0.019843543884708003	-0.2722356450476634	0.12251555685662419	0.02077067126788375	-0.03016396011686267	0.08153204968070484	-0.061680598304098395	-0.051734152598413255
IRS1	-0.10993103888339535	0.2141709432506031	-0.08336432666210353	-0.23366339617699797	-0.037093833839227854	0.02206267294612035	0.12377291084374234	0.22881425273126854	0.20358769828579126	0.38391850268980116	-0.14292596177038186	-0.11559962523657454	-0.13037918414352243	-0.1632788707818761	-0.06252071820072844	-0.09301857345119029	-0.051327113966603846	0.18949541730560537	0.07372169594551145	-0.0738826706973467	0.07081971261624093	-0.11616567721482729	0.22343969501728528	-0.24154030950541855	-0.2022576382296487	-0.16101226954175576	-0.04008838103250618	-0.12245692862886735	0.09508320328830995	0.07477986254587224	-0.15159546225857332	1.0	-0.28123331885913466	-0.09292011380567079	-0.13510078861522257	-0.11486544133177488	0.0728059385908251	-0.08855132729931704	0.28003835001492605	-0.0783930471061527	-0.1223446183681183	-0.12454468239263708	-0.03856014922122958	-0.0716495596508755	-0.06504145735861357	-0.17800262903601063	-0.15042076898790577	0.01086581671572995	0.08245335740133962	0.0962226660940343	0.041018642073059844	-0.0990653865127791	-0.3504458843126213	0.23614600422857426	0.15898758622396636	0.18374265442934368	-0.29674948774006527	0.13330158850555518	0.04912823744606811	-0.13260549350966933	0.14677921054721782	0.0024143347818901943
JAK2	0.46358606983995	0.013530384906734211	0.12588826003635872	0.06415922666016984	0.22981338481380895	0.36000061034741176	-0.2549951411161096	0.13223064999135528	-0.12146009524774436	-0.27945662869778015	0.0672164735961537	0.21862657954619422	-0.1945891553303345	0.36466454088709305	-0.0013265755190580975	-0.007889634484403623	0.04451816027275506	-0.11262427264563506	-0.31619339393980384	-0.02982703318836366	-0.04405968578609611	0.19508895591640507	-0.013424345648728719	0.11396170013477314	-0.040270834580067624	0.05843760318373075	0.043906736816395966	-0.08704029970826557	0.015419613254328115	0.1145347165301197	0.2917159843167543	-0.28123331885913466	1.0	0.024602678888217943	0.16517446965708066	0.2372220842829606	0.032470713186581526	0.0018734035634421706	-0.1500224855674062	0.29090042348313366	0.13704673401342998	-0.20673065528561266	0.17534059183508635	-0.08477465012039666	-0.1556185122218609	0.05855113903211067	0.2785545275368872	0.015965703713345217	0.04990243784217748	-0.09531121352667021	0.1496395922607697	0.09925341616679355	0.04723885875697004	-0.019828826672131466	-0.25437332934031076	-0.056004989389112345	0.13052259053980433	-0.24072630703738118	0.14524241937501467	-0.04290274615552936	0.17670485852241652	0.016654771703558446
LCK	0.021215414415399814	-0.2960314399378105	-0.35240680256875345	0.002501141328870619	-0.06539041886165047	0.2526816100826789	0.4722464380936459	0.26554081960619197	0.21563134894331978	0.19561891271172382	-0.21950172268481832	-0.11164766167769526	-0.06434512143142747	-0.1424220351951082	-0.04838239819554762	0.10012683124362036	-0.08940911928647283	0.18786589498552297	0.07753860075733005	-0.20677502807633547	-0.21982222095907433	0.013265959677693543	0.2912988510908302	0.10805964164449763	-0.053557925584579835	0.28036807161079746	-0.13802887310281275	-0.00797899165899134	0.29057835504563195	-0.056977527536866725	0.2995380745784527	-0.09292011380567079	0.024602678888217943	1.0	-0.2232817922873731	-0.2028662895322485	0.0467401272317402	0.1302771330362433	0.24585521612234265	0.05386167030948695	-0.21424782195160205	0.09748840099132482	-0.2838567675411968	0.09875711247348126	0.28609508635359515	0.27615983382210985	0.39996439008592966	0.06646103976769283	-0.13833449955899246	-0.01753279727425028	-0.1747599119523627	0.08328642358724406	0.11644711770521046	0.06898257172267486	0.06761403001658103	0.06229129483903541	0.09437626684714412	0.18825047422228508	-0.07529495013757152	0.08565083714834063	-0.16245803759829122	-0.23247227767813225
MSH2	-0.19307427141997927	0.09047167960281802	0.44301355008189236	0.2965158301729686	0.3500808463804697	-0.11847221054020807	-0.26242317247905855	-0.04972436349303328	-0.3479321983300903	-0.31621848714720624	0.39388655899708597	0.038277935085710396	0.34997760384742926	0.17873958983127558	0.07418906149608405	0.11827653689646236	0.16680179858105262	-0.2770615095933627	-0.2215536264811875	0.3893052242665015	0.14032824580233103	0.10589895136614558	-0.4573850162430906	0.2077790171207186	0.5363904862515955	-0.11815152538445763	0.06056847725920684	0.08002855581712896	-0.24267510544420628	-0.16767892989115882	-0.05320219315299377	-0.13510078861522257	0.16517446965708066	-0.2232817922873731	1.0	0.48364465121853345	-0.2456227143046548	-0.08601638962707919	-0.14499393889660517	-0.07131938282357314	0.5099063961343535	0.35385915601916273	0.1846775049094695	-0.2519862567398969	-0.2777581407363547	-0.06033165475952327	-0.007891106484361058	-0.08340432614157685	0.07748908596315356	0.06945260764281275	0.06545235058397887	0.16678172909641825	0.22605253548658447	0.04184281097258866	-0.06457446885738813	-0.09800798868058769	0.34551415029500204	-0.40789056474968255	0.14588873203433203	0.23180081004805336	-0.08013957806424064	0.24950623170446262
MTOR	-0.17180686356368594	0.11363736791193976	0.24771273842984368	0.2462402436590997	0.40354389006392044	-0.145897613965664	-0.24096950424511554	-0.1515995066555971	-0.41742265676746715	-0.3489497715005354	0.5219865558063015	-0.19399951145197852	0.05187677604031802	0.08741766190570131	0.13373800692010585	0.1716326355267671	0.3194316537585183	-0.2738528962160286	-0.1609495272448776	0.2605357020493163	0.14187852991008207	0.006725737738149035	-0.43512910066871313	0.16771432522269314	0.28317833853229857	-0.27107798576452324	0.27812169143187604	0.23260793786687406	-0.17267390197029148	0.1019767870885873	0.031167448777249765	-0.11486544133177488	0.2372220842829606	-0.2028662895322485	0.48364465121853345	1.0	-0.31916177672692964	0.0796496285812543	-0.30993807517909966	-0.19481435306202552	0.27779737844474317	-0.005401230389330919	0.24295578757595854	-0.32642482204161605	-0.15276526822214948	-0.006927135664952745	0.03456266364104896	0.011779195488933586	0.186003210383052	-0.2133668751613997	0.1988614183534307	0.14790335976967312	0.18701733494179357	-0.19152165389524836	-0.3197088939518337	-0.32085220038999396	0.4420314395256224	-0.4704407856901153	0.3030334821446315	0.16483493306968727	-0.07075607278136212	0.044235865177178826
MYH11	0.1219007241711086	0.040506788656398465	-0.18974164000681187	-0.17234407851088396	-0.04853615602975472	0.1660692060708152	0.029567004567032422	0.18247967850718508	0.1730137617759618	0.09336346721147502	-0.25520454091247335	0.201937470794517	-0.15884261705835662	-0.11015598281994728	0.0071009864588632045	-0.22236365285404247	-0.27847341874924003	0.001925585598244579	-0.050433693974313853	-0.18090137412910615	0.003066701308463922	-0.05340608070856021	0.16404424704413656	-0.15718627546783503	-0.2446235834532356	0.07031924954965887	-0.19151510101805705	-0.2496277457533292	-0.027252718770301804	0.12248139204852215	-0.20333579067476926	0.0728059385908251	0.032470713186581526	0.0467401272317402	-0.2456227143046548	-0.31916177672692964	1.0	0.0454754644962703	0.06820682840684637	0.02776415719190461	-0.15875578930028295	-0.2245960630699854	-0.010436336021505123	0.09856089513176877	0.03451322848563981	-0.156881901501687	-0.03627230577421686	0.11830833482730414	-0.09562094783029547	-0.05904808986806788	0.47759039766526973	-0.2462306325342398	-0.21643790654334433	0.16451158764697713	0.06910985514876239	0.22482453849454836	-0.27517310614730633	0.20950474742187294	0.07379393507689043	-0.18422591251158302	0.2561842726130307	-0.14237527310254697
NF2	-0.1536977246291462	-0.10156994077951569	-0.17034976214788713	0.01666128344429842	0.11653476230235385	0.008510712919662876	0.045162393870221994	-0.03443630121193976	-0.14095955910196864	0.07287286294991412	-0.09219024686507202	0.0719514052203163	-0.1110367186475397	-0.22934742210075248	0.10202821875575516	0.05220533985033046	0.026113593208316126	-0.1870530333889297	-0.050278782706345525	-0.14701433956841714	-0.006594339444813876	-0.03307497835017486	0.04142029961702194	0.01615136893160097	-0.015049091594329442	-0.012673298159025383	0.0743480118885777	0.19284083935896573	-0.1367534085472026	0.12463481968402991	-0.001660601395669781	-0.08855132729931704	0.0018734035634421706	0.1302771330362433	-0.08601638962707919	0.0796496285812543	0.0454754644962703	1.0	-0.033693586856361354	-0.23173376745690005	-0.07334122361667857	-0.07787400955010468	-0.13206589323287846	-0.04664346076636445	0.1909365407069535	-0.017849565328065548	0.09431820068245104	0.13946298295252865	0.1025648321339174	-0.03199952024058742	0.05157756717550289	-0.028303810333085613	0.08601894523865089	-0.114909264070287	-0.13155514046142672	-0.11582916192852462	0.1263156411375556	-0.01625150643818112	0.022813056234326258	0.06586660296260877	-0.03698967018999733	-0.18096998922924895
NOTCH1	0.13483024270443408	-0.16744438438974807	-0.0738668536010947	-0.08500540994251783	-0.20560838207033633	0.07631007357002705	0.35716369588130614	0.20973852349784328	0.22896031152416543	0.4840318471094619	-0.1915321388834571	0.07139223582080506	0.03465248715023174	-0.09729587132775114	-0.1132527720970881	0.08377931522977385	-0.12171424779983593	0.206493645979069	0.1225663780470718	-0.08581763505713426	-0.12533747221067426	-0.06331112855991879	0.24763224350104876	0.058857757649832414	-0.016747269912895348	0.08637321117104306	-0.1114929781309714	-0.16584911440638223	0.12491536733228296	-0.17543964679880236	-0.04592598044816671	0.28003835001492605	-0.1500224855674062	0.24585521612234265	-0.14499393889660517	-0.30993807517909966	0.06820682840684637	-0.033693586856361354	1.0	0.2296760086908246	-0.06140104092503515	0.0989067789878758	-0.4098167048065197	0.08953796111002346	0.07466137779848933	-0.060783166313085814	0.08541010538395291	-0.19510609342696444	-0.2006914200711369	0.1568089366147056	-0.058745192093108155	0.05864829001701949	-0.1954213283884552	0.05815476087019785	0.18271063731392376	0.3458465188359781	-0.19747858864925655	0.3526822808084149	-0.05080060878741048	-0.07701700094755878	-0.04745908491988058	0.1154125833776956
NRAS	0.6788941615863294	0.0669565031262664	0.014851134889036803	-0.06013997249457077	-0.12315404939961005	0.11736767520734936	-0.10257040807044905	0.14934868219088723	0.12831254274856418	0.09544869212789524	-0.1446814429702326	0.3146880705685838	-0.1699478474893108	0.4272442738007172	-0.13755690842720084	-0.09667448434314364	-0.001955721209775243	0.0990082208239712	-0.12516349375707692	-0.14177693890071705	-0.18520427079230495	0.12082223875445858	0.14618649317955082	0.08783638765962196	-0.10662804287520246	0.3564680655356082	-0.08853953677461457	-0.1428851778778644	0.25360222127069443	-0.09021030197216938	0.08253196185099776	-0.0783930471061527	0.29090042348313366	0.05386167030948695	-0.07131938282357314	-0.19481435306202552	0.02776415719190461	-0.23173376745690005	0.2296760086908246	1.0	-0.03361952084013566	-0.10750653876156131	-0.13923694122552588	0.22576832197860355	-0.10745440790303834	0.12751200709928215	0.06510543253215437	-0.07233479821005838	-0.1943416585992124	0.1065354663218512	-0.04250127047523657	-0.07584528612512219	-0.08957983777040823	-0.037459615786109866	0.1611850136441834	0.06611541721726709	-0.10943070608964339	0.19713987946338046	-0.17775552663041339	-0.22756298965202912	-0.005258196561811324	0.06741416841162605
PARP1	-0.09539827907807068	0.12669541693221612	0.3856999360671101	0.3156676753543359	0.14376100041056178	-0.18087362143389268	-0.13649411817437104	-0.008493954067813184	-0.2275726214300857	-0.1998816067562315	0.2433762738710567	0.05850276401916842	0.31130168059777524	0.1577403815634267	-0.06903758321988919	0.016181787854416922	0.09587664361260229	-0.20404624824658707	-0.07013058457547663	0.4843163549601114	-0.00254656838004488	0.14671849696627182	-0.23590603096908333	0.16813948660533534	0.4466397837508881	-0.11543767527793634	0.06294841335649862	0.019860909413309025	-0.03173890194493988	-0.25041741088602254	-0.0988256544879473	-0.1223446183681183	0.13704673401342998	-0.21424782195160205	0.5099063961343535	0.27779737844474317	-0.15875578930028295	-0.07334122361667857	-0.06140104092503515	-0.03361952084013566	1.0	0.21836237832276056	0.20116694892657933	-0.04854084327493728	-0.27381525863764206	-0.02089336566576973	-0.007940457646503548	-0.06952747674113037	0.07703333909404558	0.022080958729865947	-0.04655173013730705	0.1751354612418114	0.14613417869737472	-0.04270767123719252	-0.03248734598645509	-0.10388589161718494	0.2169889753182611	-0.28275061994804024	0.020498073305857983	0.14568092081366527	-0.16811291422644475	0.3727867920034892
PCNA	-0.271141156979609	-0.15215595260856993	0.11391868445501985	0.3213535566493231	-0.04929753275267533	-0.11328707321756906	0.2749481452970348	0.08993059931053386	0.004794300203739783	-0.035799576565534626	0.12633349992971968	-0.218257951725745	0.4645953676863722	-0.1741923652445725	0.0022878127941291103	0.20061588858791693	-0.012214017792973018	0.0333448913073092	0.05573796080465816	0.23457700853540692	-0.15787523064147985	-0.004575293042144416	-0.1023112219551544	0.20767796382369816	0.5026845770823356	0.2703840858973317	0.015200350954506734	0.23478404606863704	-0.035094880618043243	-0.44112026146695044	0.006177345968363199	-0.12454468239263708	-0.20673065528561266	0.09748840099132482	0.35385915601916273	-0.005401230389330919	-0.2245960630699854	-0.07787400955010468	0.0989067789878758	-0.10750653876156131	0.21836237832276056	1.0	-0.24147858947536666	0.09636057321306092	0.06788356230207633	0.2867475301118852	-0.126185825375623	-0.044407646651228004	-0.034669549318348314	0.31589954786430086	-0.26029044162629045	0.3395634753052861	0.129962837198848	0.03715531365067839	0.22416137086752522	-0.030771802496206296	0.19787033212725874	-0.056884712239660726	-0.1191381395334128	0.3677605327196218	-0.37554677280485943	0.26686031637425667
PDCD4	-0.06929057301349809	0.3396512949441618	0.0924843326686165	-0.10869524489993979	0.23715042212555593	-0.13086322575327708	-0.3967761510089033	0.057067880045427594	-0.30731817381285814	-0.2802528865389066	0.08223656292427683	-0.1102387919062458	-0.15295157438345847	0.2365971349046592	-0.019566714394813264	-0.17318634828910834	0.12655907641735423	-0.07622947512428821	-0.16170983902934807	0.1762395768242875	0.14106587815007937	0.10571259576452532	-0.26909691793859314	-0.19045564668413625	-0.06698461625046895	-0.28308849037412753	-0.01629025090798781	-0.02109296104219195	-0.11336369213937705	0.09436401681624011	-0.05852604683494899	-0.03856014922122958	0.17534059183508635	-0.2838567675411968	0.1846775049094695	0.24295578757595854	-0.010436336021505123	-0.13206589323287846	-0.4098167048065197	-0.13923694122552588	0.20116694892657933	-0.24147858947536666	1.0	-0.16782055299255383	-0.23487095852551892	-0.13672442233768042	-0.04411033842264616	0.0261876737773621	0.14698013709262814	-0.3199394712505893	0.05166006250080598	-0.1259239588844947	-0.0028910527798404846	0.09070136118203934	-0.10030574833519476	-0.10057057237352884	0.00981700342570161	-0.3936410368091545	0.08537034185149629	-0.12234507361441477	0.07061513047938946	-0.06624549005921938
