"Sample_ID"	"ACVRL1"	"AR"	"ARID1A"	"ASNS"	"ATM"	"AXL"	"BAX"	"BCL2"	"BCL2A1"	"BID"	"BRAF"	"BRCA2"	"CDK1"	"DUSP4"	"DVL3"	"EEF2"	"EEF2K"	"EGFR"	"EIF4E"	"ENY2"	"ERCC1"	"ERCC5"	"ETS1"	"FASN"	"FOXM1"	"G6PD"	"GAB2"	"GAPDH"	"GATA3"	"INPP4B"	"IRF1"	"IRS1"	"JAK2"	"LCK"	"MSH2"	"MTOR"	"MYH11"	"NF2"	"NOTCH1"	"NRAS"	"PARP1"	"PCNA"	"PDCD4"	"PDK1"	"PEA15"	"PRDX1"	"PREX1"	"PTEN"	"RAD50"	"RAD51"	"RICTOR"	"Sample_ID.1"	"SLC1A5"	"SMAD1"	"SMAD3"	"SMAD4"	"SRC"	"SYK"	"TAZ"	"TFRC"	"TSC1"	"XBP1"	"XRCC1"
"TCGA-09-2045-01A"	"14.822146667364304"	"17.070986171935328"	"19.760474049270975"	"17.208728203954394"	"15.00660074678597"	"17.146641138372487"	"18.167765916085457"	"15.676693966812453"	"14.725908544520085"	"18.87573963960994"	"16.269609586891203"	"13.459377228303582"	"16.49949506497959"	"15.813045896894739"	"20.382642430623427"	"22.866878131610157"	"17.829156881910325"	"17.183285768691324"	"15.594073054108259"	"17.782994562902225"	"18.17155461928196"	"16.28322325104182"	"15.915498476525718"	"21.286272940487976"	"16.941451112943927"	"18.66118967187108"	"18.646504013152192"	"24.09212856493135"	"15.20297992003398"	"12.506064246007185"	"17.980278471266885"	"16.905115011678742"	"15.50934648731951"	"13.534062621306033"	"17.96036661278051"	"17.42748159866901"	"12.954777631221651"	"17.731945038911427"	"17.59506339627309"	"18.515560971725947"	"19.294194411040294"	"19.178563249604235"	"17.518000098028665"	"14.263832340472694"	"23.358971924534774"	"21.303871747099706"	"16.618668014032828"	"16.0740176225213"	"16.362291198836484"	"15.213222302281228"	"15.191688529860905"	"TCGA-09-2045-01A"	"18.864546366496313"	"16.191933997028585"	"17.649624893643722"	"17.5271586570719"	"16.929991433052827"	"18.1555549952936"	"16.749869637711313"	"17.85148163782594"	"16.840735314911804"	"0.0"	"18.075024555690124"
"TCGA-29-1769-01A"	"15.115521550871426"	"14.89445278799404"	"18.18835462811457"	"18.345030585773493"	"14.972689929632452"	"16.88402124161227"	"19.361266342753893"	"14.172456238665397"	"17.021056956306467"	"18.459950544430352"	"16.4431586253337"	"14.124195359750304"	"20.087316702160415"	"15.40236169399305"	"19.419293703104483"	"22.451905244210614"	"17.23676753355965"	"15.089955382039081"	"15.80376369300159"	"18.441872705324254"	"17.95191887129684"	"15.7819962609219"	"16.150916266397306"	"18.292812159676537"	"19.186867961380393"	"20.009479371974123"	"17.196081187108614"	"25.75912739316305"	"16.46335682267959"	"12.693200710874612"	"17.730332031810196"	"14.817133461141422"	"15.056048459582652"	"14.67086339406362"	"19.092481666226206"	"16.525286235130423"	"11.249636227477096"	"16.24438002981666"	"16.200555837529627"	"19.283930167228892"	"19.8112137441987"	"23.30383147986473"	"18.178498283059778"	"17.01032290733781"	"22.604017034178398"	"22.37650319467629"	"15.598583883226906"	"17.09447326579993"	"16.3184179120926"	"16.66130314911246"	"15.009128073660289"	"TCGA-29-1769-01A"	"20.265155993231758"	"15.35663330535101"	"16.077051877706996"	"16.69130334730084"	"16.7110253775169"	"17.63338026446913"	"17.32353556596124"	"19.82502536269655"	"15.94397669030806"	"0.0"	"17.77315225355093"
"TCGA-24-1470-01A"	"16.213588106138292"	"14.35672975669089"	"19.245845197903673"	"16.16801060340316"	"15.449828781646383"	"18.230747088449114"	"17.451715444658284"	"14.396210552435988"	"15.866017604435832"	"16.904565488404984"	"16.34133218877331"	"13.643991395771181"	"18.897809800294215"	"15.451584422050605"	"19.976854127136242"	"22.604012573862168"	"18.12024813228453"	"16.02096591997382"	"14.988115495103077"	"18.09344715164595"	"16.894442533664407"	"15.931799418233961"	"17.108830890751573"	"18.267232038161907"	"18.650485085559303"	"18.183793995936558"	"18.61028659328838"	"24.742266160400604"	"14.808109034873869"	"13.900928947571712"	"18.86409309217391"	"14.708353348048023"	"16.16930007723494"	"16.69309907945352"	"18.229252459227837"	"17.419980861484156"	"14.012560425628342"	"17.712404474684423"	"17.742340818840592"	"18.24466587997909"	"19.00087683434888"	"21.45027313571419"	"18.702121169943446"	"15.451837832001278"	"22.26975358666838"	"21.086949977889883"	"18.00064461156886"	"17.7464806778935"	"17.354634200931113"	"17.053833955864622"	"15.523294656358368"	"TCGA-24-1470-01A"	"19.270361093239956"	"17.568581525925527"	"17.359962721525697"	"16.636442361042032"	"17.08702402272272"	"17.91599293391538"	"17.047241693218623"	"17.978262694308373"	"16.483848449776435"	"0.0"	"17.553649803896096"
"TCGA-24-2271-01A"	"15.532358679502833"	"15.418134247753565"	"18.499714428511492"	"17.39523884733235"	"15.529013763526185"	"17.173568368601156"	"18.39526649781693"	"14.634969391185122"	"16.345875185817004"	"17.33576799092934"	"16.055080428553744"	"14.114561522088882"	"17.504454697829413"	"15.92903326970224"	"20.059801443849576"	"23.085504378663103"	"18.238293530420343"	"16.46579487700559"	"14.811173709623002"	"17.950435394868958"	"18.250790555360275"	"16.09109166927995"	"16.895418402917333"	"19.80042648867902"	"17.9079257115581"	"18.336281231567366"	"19.576361521385916"	"24.607511377829404"	"14.730618187259319"	"13.739040753902453"	"18.701317345366753"	"16.052604877379256"	"15.523297199136174"	"16.236201747994237"	"17.68267833193594"	"16.499035260780506"	"15.061108022019251"	"16.788789124392743"	"16.33696239361946"	"18.456981007840046"	"18.87248717916464"	"19.58071506317939"	"18.55883339379399"	"14.798285361117319"	"23.50528036325649"	"22.007891862197624"	"16.807680846829566"	"17.947122048594487"	"16.52140785293186"	"16.240476134117035"	"15.962904746888062"	"TCGA-24-2271-01A"	"19.853144827880495"	"16.482781650825846"	"17.654242941665483"	"15.991350921686058"	"17.727416292178297"	"19.70204460458668"	"16.888944665960757"	"18.219576963972475"	"16.987661314951797"	"0.0"	"18.436956191872802"
"TCGA-30-1861-01A"	"15.61518000451421"	"14.96381450424664"	"18.741337556904398"	"16.534285987141526"	"15.325243776291732"	"18.613765366759317"	"17.74207954968859"	"12.519548576662944"	"13.788198318348366"	"19.041317681188694"	"15.428300726816548"	"12.833856916073698"	"18.018078185146845"	"13.809524541611003"	"20.496302719288053"	"24.57036147829813"	"16.87935605694662"	"14.748479775452843"	"14.778239748522688"	"18.12404923584351"	"18.265430231256712"	"13.93120292239821"	"16.368480195705025"	"20.360514941549066"	"19.23931748347247"	"18.788953980809378"	"20.055693797527923"	"25.60610257162197"	"15.706262775885563"	"13.332129787056534"	"17.134521879187343"	"16.748400232829216"	"13.52105324384945"	"12.447576935437624"	"18.61110214143297"	"17.769180857598126"	"14.627851627280545"	"18.739134398233737"	"18.33934121621932"	"17.748102969942398"	"19.1903189351817"	"20.52607337293647"	"17.477561063772644"	"15.304833360677389"	"21.26336377699172"	"20.671455008482717"	"16.5319155901918"	"18.448248638033103"	"16.862518696580853"	"16.323060971944827"	"14.515881910595782"	"TCGA-30-1861-01A"	"19.61372434500771"	"17.379489221016893"	"16.938271609828334"	"16.90117206634466"	"18.470947837916903"	"17.149950177349844"	"16.025872703907144"	"18.726213846001453"	"16.03188332039467"	"0.0"	"18.545246875401688"
"TCGA-09-1662-01A"	"15.480030446723731"	"17.426896596318432"	"18.607258027379146"	"17.422797152485387"	"15.912009694729575"	"17.016300002846755"	"18.23772867819741"	"14.664850852296727"	"16.988805717772056"	"18.748195072459318"	"16.002539131872815"	"14.620933013655199"	"18.046192088558975"	"14.9334283922132"	"20.105958389043817"	"24.737701556833848"	"17.798933903443626"	"16.97563621267046"	"15.096123561630819"	"17.72225887574004"	"18.489313124332853"	"14.920970416683618"	"17.265053436776263"	"20.567218360570042"	"19.997981946125744"	"18.589674504727785"	"19.7194068342401"	"25.991530555695228"	"13.53311098764038"	"14.164243471247854"	"19.246281478307473"	"15.748403248613343"	"14.746645803216856"	"14.94190557634826"	"18.306822329504335"	"16.66358962074473"	"15.039567500151536"	"17.092874307490085"	"17.818162794784428"	"18.906209491180753"	"19.13481015918263"	"20.687508777256724"	"18.353033234944593"	"14.727490415576566"	"21.885194816666516"	"21.184684673817248"	"16.948427224634422"	"17.791462177720064"	"17.70481046478991"	"17.33552779677831"	"14.36569623533687"	"TCGA-09-1662-01A"	"20.124583027718757"	"16.316657682608255"	"18.250802359829095"	"17.33582292664899"	"17.932415929537736"	"19.176585449922413"	"16.597829108000056"	"19.131843041381398"	"15.913323399385572"	"0.0"	"18.680876127446048"
"TCGA-24-1552-01A"	"14.983021954076337"	"12.564630719273072"	"19.133273295215893"	"17.83296744856621"	"14.893176492274915"	"15.952598917080866"	"17.741764151196463"	"12.385840742488629"	"14.64539056287204"	"17.839399388635083"	"15.684743512852522"	"14.620312942715703"	"19.362378932219926"	"14.54411132123576"	"19.785612840793615"	"23.014090734076927"	"17.31514182956639"	"16.17124173729549"	"15.298830634152344"	"18.328073943002362"	"17.922438988956618"	"15.046995888470072"	"16.554216176575455"	"19.526867693521357"	"20.03901964498038"	"18.905384379738457"	"19.775148424498557"	"25.659448721867143"	"10.345210861948212"	"13.451783665914672"	"18.613773129747894"	"14.13340679066955"	"13.811536582588264"	"13.072158377166286"	"19.078784806908555"	"17.424247788220285"	"13.103767364273818"	"17.563216843332203"	"16.50359259736505"	"19.5715211288723"	"19.36220716425367"	"20.018116364183204"	"18.409397960353964"	"15.957012135769002"	"23.01147668877257"	"21.894820344637697"	"15.280763925568698"	"16.808203134611805"	"17.118003764181594"	"17.69635088956479"	"15.378442259815198"	"TCGA-24-1552-01A"	"20.37382344896928"	"16.98464843402501"	"17.58041951405359"	"16.864019714154548"	"16.987737564729912"	"18.70570373325507"	"16.056625428294378"	"18.884820935467474"	"17.01204581550487"	"0.0"	"18.391487120223594"
"TCGA-24-1424-01A"	"15.751445308278454"	"16.88898539703669"	"19.104177790648986"	"18.74639499849666"	"14.97899068283211"	"17.747381042131366"	"18.045315324209117"	"16.053562735152305"	"15.575170136617624"	"17.47734684764142"	"16.438186540865374"	"14.37897570743936"	"18.953246937654512"	"14.29291157964269"	"20.22717721085686"	"23.263177530292083"	"17.508985363187033"	"17.011679030266315"	"15.342698787840098"	"17.256317009261817"	"17.11843518222639"	"14.72301181115947"	"16.586670665208253"	"20.852483147690528"	"19.618688843925224"	"19.13876496007284"	"18.439926314300337"	"25.041428140710316"	"12.873709202881214"	"13.717886663232791"	"16.427362722548246"	"16.986574859756146"	"15.392829594616051"	"13.601522515471238"	"20.2474601679467"	"17.433706068513974"	"13.25331874876322"	"16.94147918919019"	"17.91816104822657"	"19.179810195413925"	"19.371591862846504"	"21.278286674351694"	"18.55383054107187"	"15.92130356772613"	"21.831345421552232"	"21.115450274603344"	"18.15945274001519"	"17.259944822270416"	"16.422934678803323"	"17.174364864655168"	"15.695561888945562"	"TCGA-24-1424-01A"	"19.497747531488436"	"16.695886653825337"	"17.337683309286767"	"16.975131228700654"	"18.536210115535468"	"18.740559244938574"	"16.93446614981235"	"17.19209337889511"	"16.153260573342894"	"0.0"	"18.114061458653765"
"TCGA-13-0804-01A"	"15.10342112629927"	"16.175746365919856"	"18.436498828397326"	"17.704596630551833"	"14.26067430379835"	"17.13690142548785"	"18.45620078591458"	"14.904948146429485"	"16.937369164842334"	"17.044553019418835"	"16.528651149499165"	"13.880308707583918"	"18.88769356862211"	"13.584434447707354"	"19.452800866056236"	"23.40339200063581"	"17.655107907150164"	"16.189441998904638"	"15.165539638903615"	"17.009191341346295"	"18.51172535351619"	"15.660670819751978"	"16.18404430340985"	"18.41190817618343"	"18.839439701750408"	"19.272523684333507"	"18.322675457859315"	"26.055687807902917"	"14.59758772455196"	"13.513862415166153"	"18.485120438136992"	"14.676463244239374"	"13.809695379792576"	"15.12962024941364"	"17.208289632221046"	"16.774115053282248"	"13.417358282985095"	"16.658975038075575"	"15.694087596528131"	"18.072822656920824"	"19.239994538162872"	"22.2407542658579"	"17.931475757899616"	"14.836715607530452"	"21.970975590369193"	"21.387919512616534"	"16.63933857406123"	"17.913202336482442"	"16.443769725509156"	"17.475683544525257"	"16.386038172294747"	"TCGA-13-0804-01A"	"19.32900710059763"	"15.806585372549131"	"16.802450833857964"	"16.13956037980615"	"16.346755158997343"	"17.86682056434492"	"18.070616070611358"	"19.344528149843157"	"15.838291255662984"	"0.0"	"18.687285999131078"
"TCGA-24-1553-01A"	"15.807951415327288"	"16.446670003821733"	"18.91297240040042"	"17.499161299021978"	"15.395588151418153"	"19.160198701225223"	"18.40564337016219"	"16.99280816522614"	"16.277474436859958"	"18.01464775290869"	"15.894874170281359"	"13.29719922543376"	"16.246506359326265"	"16.114798677143913"	"19.797261301368934"	"23.982339036515718"	"17.89108526491135"	"17.597528134300852"	"15.086445921143367"	"16.536809206454322"	"18.515754183904907"	"15.550480510946246"	"17.371284620815214"	"19.154023237355702"	"17.179841461643157"	"18.91266877111327"	"20.272319056058105"	"26.054700669030378"	"16.113045389793147"	"14.07570898600125"	"19.254617472949636"	"17.785127022168304"	"16.10347046873226"	"17.438425917446693"	"17.869228417764933"	"17.13633159373741"	"12.432287221153647"	"17.4038390310616"	"19.04243150492543"	"18.465661775610734"	"19.396790683652913"	"19.85450005973446"	"19.306802736290283"	"15.720251797220675"	"21.940819112116287"	"21.114173411321133"	"18.680794131858278"	"18.341070064572133"	"16.65949267163602"	"15.779467233624775"	"15.374429306517044"	"TCGA-24-1553-01A"	"19.339028750004918"	"16.979640646187306"	"17.243092524654287"	"17.05531675639823"	"17.352576312300904"	"18.104000702751318"	"16.63149083768253"	"16.643590570591396"	"15.688531233425788"	"0.0"	"18.737304973851217"
